time,SWD,TSLWU
2025-02-07 23:40:00.018310546,0.0,1.1400757
2025-02-07 23:49:59.981689453,0.0,1.0710754
2025-02-08 00:00:00.000000000,0.0,1.0375671
2025-02-08 00:10:00.018310546,0.0,1.1721191
2025-02-08 00:19:59.981689453,0.0,1.0691223
2025-02-08 00:30:00.000000000,0.0,1.022522
2025-02-08 00:40:00.018310546,0.0,1.3491516
2025-02-08 00:49:59.981689453,0.0,1.4515686
2025-02-08 01:00:00.000000000,0.0,1.5119019
2025-02-08 01:10:00.018310546,0.0,1.6030579
2025-02-08 01:19:59.981689453,0.0,1.6759949
2025-02-08 01:30:00.000000000,0.0,1.6897888
2025-02-08 01:40:00.018310546,0.0,1.698822
2025-02-08 01:49:59.981689453,0.0,1.68573
2025-02-08 02:00:00.000000000,0.0,1.7212219
2025-02-08 02:10:00.018310546,0.0,1.6358643
2025-02-08 02:19:59.981689453,0.0,1.6425476
2025-02-08 02:30:00.000000000,0.0,1.6763611
2025-02-08 02:40:00.018310546,0.0,1.6749573
2025-02-08 02:49:59.981689453,0.0,1.6696472
2025-02-08 03:00:00.000000000,0.0,1.6961365
2025-02-08 03:10:00.018310546,0.0,1.6826782
2025-02-08 03:19:59.981689453,0.0,1.6949768
2025-02-08 03:30:00.000000000,0.0,1.6963501
2025-02-08 03:40:00.018310546,0.0,1.7382202
2025-02-08 03:49:59.981689453,0.0,1.7698364
2025-02-08 04:00:00.000000000,0.0,1.8024597
2025-02-08 04:10:00.018310546,0.0,1.729248
2025-02-08 04:19:59.981689453,0.0,1.6362915
2025-02-08 04:30:00.000000000,0.0,1.6378174
2025-02-08 04:40:00.018310546,0.0,1.6046143
2025-02-08 04:49:59.981689453,0.0,1.2962646
2025-02-08 05:00:00.000000000,0.0,1.443634
2025-02-08 05:10:00.018310546,0.0,1.2328796
2025-02-08 05:19:59.981689453,0.0,1.2144165
2025-02-08 05:30:00.000000000,0.0,1.4111938
2025-02-08 05:40:00.018310546,0.0,1.3263245
2025-02-08 05:49:59.981689453,0.0,1.414917
2025-02-08 06:00:00.000000000,0.0,1.6339417
2025-02-08 06:10:00.018310546,0.0,1.7651672
2025-02-08 06:19:59.981689453,0.0,1.8220215
2025-02-08 06:30:00.000000000,0.0,1.8664551
2025-02-08 06:40:00.018310546,0.0,1.8690186
2025-02-08 06:49:59.981689453,0.0,1.776825
2025-02-08 07:00:00.000000000,1.1505002,1.7867126
2025-02-08 07:10:00.018310546,1.549846,1.918396
2025-02-08 07:19:59.981689453,2.9740183,2.018402
2025-02-08 07:30:00.000000000,4.4838333,2.0309753
2025-02-08 07:40:00.018310546,6.167823,2.1391296
2025-02-08 07:49:59.981689453,12.2321005,1.9999695
2025-02-08 08:00:00.000000000,20.298885,2.2062683
2025-02-08 08:10:00.018310546,41.710938,2.6678467
2025-02-08 08:19:59.981689453,34.147423,2.7754822
2025-02-08 08:30:00.000000000,37.3749,2.8315735
2025-02-08 08:40:00.018310546,25.824863,2.7819214
2025-02-08 08:49:59.981689453,29.551388,2.8382263
2025-02-08 09:00:00.000000000,27.479404,2.9038086
2025-02-08 09:10:00.018310546,26.573517,2.8724365
2025-02-08 09:19:59.981689453,24.650112,2.8863525
2025-02-08 09:30:00.000000000,44.723255,3.0158997
2025-02-08 09:40:00.018310546,83.971924,3.5012817
2025-02-08 09:49:59.981689453,104.551575,3.9940796
2025-02-08 10:00:00.000000000,61.73231,3.5753784
2025-02-08 10:10:00.018310546,64.30542,3.5896606
2025-02-08 10:19:59.981689453,123.9644,4.2868347
2025-02-08 10:30:00.000000000,143.98439,4.5598145
2025-02-08 10:40:00.018310546,126.60719,4.712158
2025-02-08 10:49:59.981689453,138.12067,5.3977966
2025-02-08 11:00:00.000000000,164.65416,6.000824
2025-02-08 11:10:00.018310546,180.04503,6.378723
2025-02-08 11:19:59.981689453,191.84335,6.648834
2025-02-08 11:30:00.000000000,142.22499,6.127472
2025-02-08 11:40:00.018310546,98.160706,5.4424133
2025-02-08 11:49:59.981689453,75.360466,5.082672
2025-02-08 12:00:00.000000000,82.909744,5.104431
2025-02-08 12:10:00.018310546,105.31795,5.5542297
2025-02-08 12:19:59.981689453,83.548294,5.258026
2025-02-08 12:30:00.000000000,83.53715,5.1775513
2025-02-08 12:40:00.018310546,92.2679,5.375763
2025-02-08 12:49:59.981689453,76.20343,5.2297974
2025-02-08 13:00:00.000000000,90.21612,5.5717163
2025-02-08 13:10:00.018310546,109.90588,6.0099792
2025-02-08 13:19:59.981689453,123.62279,6.28125
2025-02-08 13:30:00.000000000,238.65012,7.65506
2025-02-08 13:40:00.018310546,143.1967,6.6080017
2025-02-08 13:49:59.981689453,149.6509,7.005249
2025-02-08 14:00:00.000000000,215.2269,7.6464844
2025-02-08 14:10:00.018310546,141.11566,6.355591
2025-02-08 14:19:59.981689453,163.85509,6.4465027
2025-02-08 14:30:00.000000000,147.92244,6.032501
2025-02-08 14:40:00.018310546,125.95305,5.758545
2025-02-08 14:49:59.981689453,119.62335,5.413971
2025-02-08 15:00:00.000000000,128.06871,5.4768677
2025-02-08 15:10:00.018310546,113.52213,5.4331055
2025-02-08 15:19:59.981689453,102.398384,5.2843018
2025-02-08 15:30:00.000000000,90.67475,4.902893
2025-02-08 15:40:00.018310546,76.86587,4.531769
2025-02-08 15:49:59.981689453,67.37105,4.169342
2025-02-08 16:00:00.000000000,58.984993,4.332367
2025-02-08 16:10:00.018310546,43.58391,4.554199
2025-02-08 16:19:59.981689453,16.417437,3.4532776
2025-02-08 16:30:00.000000000,6.279639,2.765625
2025-02-08 16:40:00.018310546,1.3450729,1.8583069
2025-02-08 16:49:59.981689453,0.0,1.7727661
2025-02-08 17:00:00.000000000,0.0,1.9256897
2025-02-08 17:10:00.018310546,0.0,2.9787292
2025-02-08 17:19:59.981689453,0.0,2.7072449
2025-02-08 17:30:00.000000000,0.0,3.0022888
2025-02-08 17:40:00.018310546,0.0,3.5975647
2025-02-08 17:49:59.981689453,0.0,3.7904968
2025-02-08 18:00:00.000000000,0.0,3.9005127
2025-02-08 18:10:00.018310546,0.0,3.9484253
2025-02-08 18:19:59.981689453,0.0,3.8782043
2025-02-08 18:30:00.000000000,0.0,3.7245483
2025-02-08 18:40:00.018310546,0.0,3.8294067
2025-02-08 18:49:59.981689453,0.0,3.8224487
2025-02-08 19:00:00.000000000,0.0,3.7351074
2025-02-08 19:10:00.018310546,0.0,3.673645
2025-02-08 19:19:59.981689453,0.0,3.3112183
2025-02-08 19:30:00.000000000,0.0,3.31839
2025-02-08 19:40:00.018310546,0.0,3.2096558
2025-02-08 19:49:59.981689453,0.0,2.6892395
2025-02-08 20:00:00.000000000,0.0,2.1691284
2025-02-08 20:10:00.018310546,0.0,1.3440552
2025-02-08 20:19:59.981689453,0.0,0.65771484
2025-02-08 20:30:00.000000000,0.0,0.01675415
2025-02-08 20:40:00.018310546,0.0,-0.36428833
2025-02-08 20:49:59.981689453,0.0,-1.2192993
2025-02-08 21:00:00.000000000,0.0,-1.3275452
2025-02-08 21:10:00.018310546,0.0,-1.7710876
2025-02-08 21:19:59.981689453,0.0,-2.1611023
2025-02-08 21:30:00.000000000,0.0,-2.1894226
2025-02-08 21:40:00.018310546,0.0,-2.032837
2025-02-08 21:49:59.981689453,0.0,-2.1644287
2025-02-08 22:00:00.000000000,0.0,-2.118744
2025-02-08 22:10:00.018310546,0.0,-2.0112305
2025-02-08 22:19:59.981689453,0.0,-1.5585327
2025-02-08 22:30:00.000000000,0.0,-1.4865723
2025-02-08 22:40:00.018310546,0.0,-1.4417114
2025-02-08 22:49:59.981689453,0.0,-1.2408447
2025-02-08 23:00:00.000000000,0.0,-1.0197754
2025-02-08 23:10:00.018310546,0.0,-0.8623047
2025-02-08 23:19:59.981689453,0.0,-0.91415405
2025-02-08 23:30:00.000000000,0.0,-1.053009
2025-02-08 23:40:00.018310546,0.0,-1.3595581
2025-02-08 23:49:59.981689453,0.0,-1.447937
2025-02-09 00:00:00.000000000,0.0,-1.1693726
2025-02-09 00:10:00.018310546,0.0,-1.3564453
2025-02-09 00:19:59.981689453,0.0,-1.1437073
2025-02-09 00:30:00.000000000,0.0,-0.98794556
2025-02-09 00:40:00.018310546,0.0,-1.3536987
2025-02-09 00:49:59.981689453,0.0,-1.1567383
2025-02-09 01:00:00.000000000,0.0,-1.552063
2025-02-09 01:10:00.018310546,0.0,-1.1121826
2025-02-09 01:19:59.981689453,0.0,-1.3778076
2025-02-09 01:30:00.000000000,0.0,-1.6165771
2025-02-09 01:40:00.018310546,0.0,-1.6354675
2025-02-09 01:49:59.981689453,0.0,-1.7861938
2025-02-09 02:00:00.000000000,0.0,-2.0369873
2025-02-09 02:10:00.018310546,0.0,-2.1320496
2025-02-09 02:19:59.981689453,0.0,-2.228119
2025-02-09 02:30:00.000000000,0.0,-2.235382
2025-02-09 02:40:00.018310546,0.0,-2.4736328
2025-02-09 02:49:59.981689453,0.0,-2.6564636
2025-02-09 03:00:00.000000000,0.0,-3.10849
2025-02-09 03:10:00.018310546,0.0,-3.3294678
2025-02-09 03:19:59.981689453,0.0,-3.4901733
2025-02-09 03:30:00.000000000,0.0,-3.1964417
2025-02-09 03:40:00.018310546,0.0,-2.4664001
2025-02-09 03:49:59.981689453,0.0,-1.9710083
2025-02-09 04:00:00.000000000,0.0,-1.4412842
2025-02-09 04:10:00.018310546,0.0,-0.8633423
2025-02-09 04:19:59.981689453,0.0,-0.42022705
2025-02-09 04:30:00.000000000,0.0,-0.2394104
2025-02-09 04:40:00.018310546,0.0,0.015136719
2025-02-09 04:49:59.981689453,0.0,0.17840576
2025-02-09 05:00:00.000000000,0.0,0.3484192
2025-02-09 05:10:00.018310546,0.0,0.3737793
2025-02-09 05:19:59.981689453,0.0,0.3092041
2025-02-09 05:30:00.000000000,0.0,-0.02734375
2025-02-09 05:40:00.018310546,0.0,-0.37921143
2025-02-09 05:49:59.981689453,0.0,-0.1484375
2025-02-09 06:00:00.000000000,0.0,0.2765503
2025-02-09 06:10:00.018310546,0.0,0.36050415
2025-02-09 06:19:59.981689453,0.0,0.085235596
2025-02-09 06:30:00.000000000,0.0,0.053253174
2025-02-09 06:40:00.018310546,0.0,-0.20544434
2025-02-09 06:49:59.981689453,0.037913807,-0.81311035
2025-02-09 07:00:00.000000000,1.8040798,-0.96939087
2025-02-09 07:10:00.018310546,4.314472,-0.9765625
2025-02-09 07:19:59.981689453,10.193613,-0.6487427
2025-02-09 07:30:00.000000000,18.668783,-0.4859619
2025-02-09 07:40:00.018310546,27.798687,-0.17105103
2025-02-09 07:49:59.981689453,32.78503,0.11566162
2025-02-09 08:00:00.000000000,38.975945,0.34628296
2025-02-09 08:10:00.018310546,45.117607,0.6178894
2025-02-09 08:19:59.981689453,52.67533,0.8897095
2025-02-09 08:30:00.000000000,65.81177,1.5637817
2025-02-09 08:40:00.018310546,59.98131,1.7510986
2025-02-09 08:49:59.981689453,63.78965,1.9126282
2025-02-09 09:00:00.000000000,78.560425,2.3999023
2025-02-09 09:10:00.018310546,90.30794,2.8237305
2025-02-09 09:19:59.981689453,99.01328,3.3005066
2025-02-09 09:30:00.000000000,89.68399,3.369049
2025-02-09 09:40:00.018310546,83.08545,3.304535
2025-02-09 09:49:59.981689453,91.67745,3.4645386
2025-02-09 10:00:00.000000000,100.53136,3.8046265
2025-02-09 10:10:00.018310546,105.26329,3.989441
2025-02-09 10:19:59.981689453,120.68495,4.0734253
2025-02-09 10:30:00.000000000,126.343346,4.159607
2025-02-09 10:40:00.018310546,143.84622,4.2066345
2025-02-09 10:49:59.981689453,151.02426,4.603119
2025-02-09 11:00:00.000000000,136.24826,4.5616455
2025-02-09 11:10:00.018310546,141.06679,4.559265
2025-02-09 11:19:59.981689453,170.36699,4.9495544
2025-02-09 11:30:00.000000000,192.97827,5.689026
2025-02-09 11:40:00.018310546,189.91687,5.863861
2025-02-09 11:49:59.981689453,176.19226,5.6405945
2025-02-09 12:00:00.000000000,182.97461,5.7077637
2025-02-09 12:10:00.018310546,184.36897,5.6772156
2025-02-09 12:19:59.981689453,195.65051,5.9943237
2025-02-09 12:30:00.000000000,197.3445,6.0369263
2025-02-09 12:40:00.018310546,182.44128,5.9711914
2025-02-09 12:49:59.981689453,170.95999,5.667053
2025-02-09 13:00:00.000000000,160.57909,5.586212
2025-02-09 13:10:00.018310546,148.99094,5.446808
2025-02-09 13:19:59.981689453,139.8957,5.252136
2025-02-09 13:30:00.000000000,139.0864,5.456909
2025-02-09 13:40:00.018310546,133.2146,5.362091
2025-02-09 13:49:59.981689453,123.9742,5.0010986
2025-02-09 14:00:00.000000000,115.95592,4.8289185
2025-02-09 14:10:00.018310546,104.67379,4.613922
2025-02-09 14:19:59.981689453,109.0435,4.633026
2025-02-09 14:30:00.000000000,118.5637,4.7572327
2025-02-09 14:40:00.018310546,117.20093,4.6338806
2025-02-09 14:49:59.981689453,104.86471,4.479889
2025-02-09 15:00:00.000000000,104.91167,4.56662
2025-02-09 15:10:00.018310546,123.63126,4.9880066
2025-02-09 15:19:59.981689453,103.944595,4.973694
2025-02-09 15:30:00.000000000,81.65415,4.8547974
2025-02-09 15:40:00.018310546,65.50038,4.4613647
2025-02-09 15:49:59.981689453,50.537334,3.9780273
2025-02-09 16:00:00.000000000,37.392998,3.2138672
2025-02-09 16:10:00.018310546,28.204962,2.8591003
2025-02-09 16:19:59.981689453,18.354849,2.6463318
2025-02-09 16:30:00.000000000,10.056588,2.4414978
2025-02-09 16:40:00.018310546,4.2432637,1.7091675
2025-02-09 16:49:59.981689453,0.15755264,1.355835
2025-02-09 17:00:00.000000000,0.0,0.30944824
2025-02-09 17:10:00.018310546,0.0,0.17071533
2025-02-09 17:19:59.981689453,0.0,0.14852905
2025-02-09 17:30:00.000000000,0.0,0.6317749
2025-02-09 17:40:00.018310546,0.0,0.23358154
2025-02-09 17:49:59.981689453,0.0,0.2695923
2025-02-09 18:00:00.000000000,0.0,0.18200684
2025-02-09 18:10:00.018310546,0.0,1.3622131
2025-02-09 18:19:59.981689453,0.0,1.8180542
2025-02-09 18:30:00.000000000,0.0,1.8260803
2025-02-09 18:40:00.018310546,0.0,1.560852
2025-02-09 18:49:59.981689453,0.0,1.344696
2025-02-09 19:00:00.000000000,0.0,1.5374451
2025-02-09 19:10:00.018310546,0.0,1.5991516
2025-02-09 19:19:59.981689453,0.0,1.6567688
2025-02-09 19:30:00.000000000,0.0,1.6882629
2025-02-09 19:40:00.018310546,0.0,1.6697388
2025-02-09 19:49:59.981689453,0.0,1.5218506
2025-02-09 20:00:00.000000000,0.0,1.2824402
2025-02-09 20:10:00.018310546,0.0,1.021759
2025-02-09 20:19:59.981689453,0.0,0.8179016
2025-02-09 20:30:00.000000000,0.0,0.7330322
2025-02-09 20:40:00.018310546,0.0,0.60861206
2025-02-09 20:49:59.981689453,0.0,0.28024292
2025-02-09 21:00:00.000000000,0.0,0.038604736
2025-02-09 21:10:00.018310546,0.0,-0.10638428
2025-02-09 21:19:59.981689453,0.0,0.01361084
2025-02-09 21:30:00.000000000,0.0,0.22866821
2025-02-09 21:40:00.018310546,0.0,0.45874023
2025-02-09 21:49:59.981689453,0.0,0.4189148
2025-02-09 22:00:00.000000000,0.0,0.19650269
2025-02-09 22:10:00.018310546,0.0,0.08117676
2025-02-09 22:19:59.981689453,0.0,-0.10903931
2025-02-09 22:30:00.000000000,0.0,-0.17398071
2025-02-09 22:40:00.018310546,0.0,-0.17523193
2025-02-09 22:49:59.981689453,0.0,-0.24505615
2025-02-09 23:00:00.000000000,0.0,-0.2527771
2025-02-09 23:10:00.018310546,0.0,-0.4057312
2025-02-09 23:19:59.981689453,0.0,-0.5316162
2025-02-09 23:30:00.000000000,0.0,-0.5496216
2025-02-09 23:40:00.018310546,0.0,-0.6124573
2025-02-09 23:49:59.981689453,0.0,-0.5412903
2025-02-10 00:00:00.000000000,0.0,-0.34161377
2025-02-10 00:10:00.018310546,0.0,-0.106781006
2025-02-10 00:19:59.981689453,0.0,0.0647583
2025-02-10 00:30:00.000000000,0.0,0.11868286
2025-02-10 00:40:00.018310546,0.0,0.19622803
2025-02-10 00:49:59.981689453,0.0,0.24215698
2025-02-10 01:00:00.000000000,0.0,0.21557617
2025-02-10 01:10:00.018310546,0.0,0.09838867
2025-02-10 01:19:59.981689453,0.0,0.033172607
2025-02-10 01:30:00.000000000,0.0,0.015258789
2025-02-10 01:40:00.018310546,0.0,0.069885254
2025-02-10 01:49:59.981689453,0.0,0.1239624
2025-02-10 02:00:00.000000000,0.0,0.091308594
2025-02-10 02:10:00.018310546,0.0,-0.007080078
2025-02-10 02:19:59.981689453,0.0,-0.02822876
2025-02-10 02:30:00.000000000,0.0,-0.07550049
2025-02-10 02:40:00.018310546,0.0,-0.08761597
2025-02-10 02:49:59.981689453,0.0,-0.03439331
2025-02-10 03:00:00.000000000,0.0,0.046936035
2025-02-10 03:10:00.018310546,0.0,0.143219
2025-02-10 03:19:59.981689453,0.0,0.15063477
2025-02-10 03:30:00.000000000,0.0,0.1855774
2025-02-10 03:40:00.018310546,0.0,0.0741272
2025-02-10 03:49:59.981689453,0.0,0.2374878
2025-02-10 04:00:00.000000000,0.0,0.33413696
2025-02-10 04:10:00.018310546,0.0,0.4105835
2025-02-10 04:19:59.981689453,0.0,0.4390564
2025-02-10 04:30:00.000000000,0.0,0.48464966
2025-02-10 04:40:00.018310546,0.0,0.41784668
2025-02-10 04:49:59.981689453,0.0,0.4295044
2025-02-10 05:00:00.000000000,0.0,0.4793396
2025-02-10 05:10:00.018310546,0.0,0.45672607
2025-02-10 05:19:59.981689453,0.0,0.43579102
2025-02-10 05:30:00.000000000,0.0,0.40542603
2025-02-10 05:40:00.018310546,0.0,0.39138794
2025-02-10 05:49:59.981689453,0.0,0.43252563
2025-02-10 06:00:00.000000000,0.0,0.49554443
2025-02-10 06:10:00.018310546,0.0,0.4961548
2025-02-10 06:19:59.981689453,0.0,0.467865
2025-02-10 06:30:00.000000000,0.0,0.42468262
2025-02-10 06:40:00.018310546,0.0,0.436615
2025-02-10 06:49:59.981689453,0.59892225,0.18267822
2025-02-10 07:00:00.000000000,2.410508,0.09341431
2025-02-10 07:10:00.018310546,5.81101,-0.00881958
2025-02-10 07:19:59.981689453,11.087183,-0.46115112
2025-02-10 07:30:00.000000000,14.867973,-0.6584778
2025-02-10 07:40:00.018310546,22.476328,-0.73132324
2025-02-10 07:49:59.981689453,42.966522,-0.4612732
2025-02-10 08:00:00.000000000,52.495384,-0.16287231
2025-02-10 08:10:00.018310546,51.731525,-0.21221924
2025-02-10 08:19:59.981689453,89.94342,0.06866455
2025-02-10 08:30:00.000000000,74.314476,0.06744385
2025-02-10 08:40:00.018310546,68.54946,0.10864258
2025-02-10 08:49:59.981689453,52.312366,0.22570801
2025-02-10 09:00:00.000000000,46.393,0.7652893
2025-02-10 09:10:00.018310546,63.102394,1.2168579
2025-02-10 09:19:59.981689453,71.516174,1.6411438
2025-02-10 09:30:00.000000000,51.17977,1.4359131
2025-02-10 09:40:00.018310546,38.150894,1.3148804
2025-02-10 09:49:59.981689453,42.10316,1.4406738
2025-02-10 10:00:00.000000000,40.452263,1.4534302
2025-02-10 10:10:00.018310546,48.178024,1.5344849
2025-02-10 10:19:59.981689453,68.706696,1.8371887
2025-02-10 10:30:00.000000000,69.781975,1.9699402
2025-02-10 10:40:00.018310546,71.18243,2.0524902
2025-02-10 10:49:59.981689453,69.81486,2.0670166
2025-02-10 11:00:00.000000000,69.061966,2.049469
2025-02-10 11:10:00.018310546,100.56679,2.3320618
2025-02-10 11:19:59.981689453,101.17419,2.4785156
2025-02-10 11:30:00.000000000,73.130295,2.194458
2025-02-10 11:40:00.018310546,127.99192,2.6782532
2025-02-10 11:49:59.981689453,142.99788,2.7881165
2025-02-10 12:00:00.000000000,125.689186,2.6114502
2025-02-10 12:10:00.018310546,175.01291,3.1064148
2025-02-10 12:19:59.981689453,177.5054,3.335907
2025-02-10 12:30:00.000000000,130.16148,3.1378174
2025-02-10 12:40:00.018310546,139.92743,3.1739807
2025-02-10 12:49:59.981689453,149.41898,3.4761658
2025-02-10 13:00:00.000000000,139.05429,3.3321838
2025-02-10 13:10:00.018310546,100.2271,2.982666
2025-02-10 13:19:59.981689453,112.7298,3.1278992
2025-02-10 13:30:00.000000000,98.072174,3.1167908
2025-02-10 13:40:00.018310546,77.34932,2.9464722
2025-02-10 13:49:59.981689453,60.429535,2.8374634
2025-02-10 14:00:00.000000000,41.651077,2.64682
2025-02-10 14:10:00.018310546,35.91744,2.4372253
2025-02-10 14:19:59.981689453,34.189766,2.2401733
2025-02-10 14:30:00.000000000,39.89452,2.173523
2025-02-10 14:40:00.018310546,46.219215,2.1195984
2025-02-10 14:49:59.981689453,53.163013,2.1854858
2025-02-10 15:00:00.000000000,42.32583,2.0628357
2025-02-10 15:10:00.018310546,33.5331,2.0149841
2025-02-10 15:19:59.981689453,27.335068,1.8453064
2025-02-10 15:30:00.000000000,35.32794,1.8708801
2025-02-10 15:40:00.018310546,14.48152,1.6607361
2025-02-10 15:49:59.981689453,8.632216,1.5534668
2025-02-10 16:00:00.000000000,10.05081,1.4199219
2025-02-10 16:10:00.018310546,7.512895,1.4274902
2025-02-10 16:19:59.981689453,4.1010394,1.408905
2025-02-10 16:30:00.000000000,2.0250192,1.4052429
2025-02-10 16:40:00.018310546,1.0679369,1.401123
2025-02-10 16:49:59.981689453,0.0,1.4695435
2025-02-10 17:00:00.000000000,0.0,1.4858093
2025-02-10 17:10:00.018310546,0.0,0.7855835
2025-02-10 17:19:59.981689453,0.0,0.630188
2025-02-10 17:30:00.000000000,0.0,0.5833435
2025-02-10 17:40:00.018310546,0.0,0.3338623
2025-02-10 17:49:59.981689453,0.0,0.18328857
2025-02-10 18:00:00.000000000,0.0,0.1458435
2025-02-10 18:10:00.018310546,0.0,0.12704468
2025-02-10 18:19:59.981689453,0.0,0.15298462
2025-02-10 18:30:00.000000000,0.0,0.23098755
2025-02-10 18:40:00.018310546,0.0,0.31152344
2025-02-10 18:49:59.981689453,0.0,0.35925293
2025-02-10 19:00:00.000000000,0.0,0.40820312
2025-02-10 19:10:00.018310546,0.0,0.5499573
2025-02-10 19:19:59.981689453,0.0,0.7715149
2025-02-10 19:30:00.000000000,0.0,0.9671936
2025-02-10 19:40:00.018310546,0.0,1.1182251
2025-02-10 19:49:59.981689453,0.0,1.2313538
2025-02-10 20:00:00.000000000,0.0,1.2988586
2025-02-10 20:10:00.018310546,0.0,1.3694153
2025-02-10 20:19:59.981689453,0.0,1.4172363
2025-02-10 20:30:00.000000000,0.0,1.3132324
2025-02-10 20:40:00.018310546,0.0,1.0815735
2025-02-10 20:49:59.981689453,0.0,0.93551636
2025-02-10 21:00:00.000000000,0.0,1.0930786
2025-02-10 21:10:00.018310546,0.0,1.440979
2025-02-10 21:19:59.981689453,0.0,1.5205078
2025-02-10 21:30:00.000000000,0.0,1.5432739
2025-02-10 21:40:00.018310546,0.0,1.5699768
2025-02-10 21:49:59.981689453,0.0,1.5971069
2025-02-10 22:00:00.000000000,0.0,1.5808411
2025-02-10 22:10:00.018310546,0.0,1.5374756
2025-02-10 22:19:59.981689453,0.0,1.4556885
2025-02-10 22:30:00.000000000,0.0,1.5260925
2025-02-10 22:40:00.018310546,0.0,1.578949
2025-02-10 22:49:59.981689453,0.0,1.5560913
2025-02-10 23:00:00.000000000,0.0,1.5209045
2025-02-10 23:10:00.018310546,0.0,1.5290527
2025-02-10 23:19:59.981689453,0.0,1.4257202
2025-02-10 23:30:00.000000000,0.0,0.84643555
2025-02-10 23:40:00.018310546,0.0,0.64959717
2025-02-10 23:49:59.981689453,0.0,0.69470215
2025-02-11 00:00:00.000000000,0.0,0.72506714
2025-02-11 00:10:00.018310546,0.0,0.7707825
2025-02-11 00:19:59.981689453,0.0,0.8354492
2025-02-11 00:30:00.000000000,0.0,0.9507141
2025-02-11 00:40:00.018310546,0.0,0.60266113
2025-02-11 00:49:59.981689453,0.0,0.3430481
2025-02-11 01:00:00.000000000,0.0,0.30630493
2025-02-11 01:10:00.018310546,0.0,0.39718628
2025-02-11 01:19:59.981689453,0.0,0.6673584
2025-02-11 01:30:00.000000000,0.0,0.6298828
2025-02-11 01:40:00.018310546,0.0,0.9992981
2025-02-11 01:49:59.981689453,0.0,1.2303467
2025-02-11 02:00:00.000000000,0.0,1.4001465
2025-02-11 02:10:00.018310546,0.0,1.5045166
2025-02-11 02:19:59.981689453,0.0,1.5874634
2025-02-11 02:30:00.000000000,0.0,1.6612549
2025-02-11 02:40:00.018310546,0.0,1.7067871
2025-02-11 02:49:59.981689453,0.0,1.6022034
2025-02-11 03:00:00.000000000,0.0,1.6057739
2025-02-11 03:10:00.018310546,0.0,1.7840881
2025-02-11 03:19:59.981689453,0.0,1.8692932
2025-02-11 03:30:00.000000000,0.0,1.930542
2025-02-11 03:40:00.018310546,0.0,1.9598999
2025-02-11 03:49:59.981689453,0.0,1.958374
2025-02-11 04:00:00.000000000,0.0,1.855896
2025-02-11 04:10:00.018310546,0.0,1.6690674
2025-02-11 04:19:59.981689453,0.0,1.956543
2025-02-11 04:30:00.000000000,0.0,1.962677
2025-02-11 04:40:00.018310546,0.0,1.901062
2025-02-11 04:49:59.981689453,0.0,1.9338074
2025-02-11 05:00:00.000000000,0.0,2.006195
2025-02-11 05:10:00.018310546,0.0,2.064972
2025-02-11 05:19:59.981689453,0.0,2.098999
2025-02-11 05:30:00.000000000,0.0,2.2165222
2025-02-11 05:40:00.018310546,0.0,2.2735596
2025-02-11 05:49:59.981689453,0.0,2.348938
2025-02-11 06:00:00.000000000,0.0,2.406311
2025-02-11 06:10:00.018310546,0.0,2.447113
2025-02-11 06:19:59.981689453,0.0,2.4733887
2025-02-11 06:30:00.000000000,0.0,2.4646301
2025-02-11 06:40:00.018310546,0.0,2.544403
2025-02-11 06:49:59.981689453,0.0,2.6409607
2025-02-11 07:00:00.000000000,0.0,2.6591187
2025-02-11 07:10:00.018310546,0.0,2.655182
2025-02-11 07:19:59.981689453,0.0,2.609497
2025-02-11 07:30:00.000000000,0.07294071,2.3628235
2025-02-11 07:40:00.018310546,2.1803308,2.0139465
2025-02-11 07:49:59.981689453,4.421478,1.9403381
2025-02-11 08:00:00.000000000,11.6928425,1.8981934
2025-02-11 08:10:00.018310546,18.11971,1.9188843
2025-02-11 08:19:59.981689453,21.514048,1.8821106
2025-02-11 08:30:00.000000000,23.553507,1.9042969
2025-02-11 08:40:00.018310546,18.97248,1.841156
2025-02-11 08:49:59.981689453,33.336605,1.9653625
2025-02-11 09:00:00.000000000,30.404352,1.9750671
2025-02-11 09:10:00.018310546,29.718054,1.943634
2025-02-11 09:19:59.981689453,21.615088,1.7280884
2025-02-11 09:30:00.000000000,23.045994,1.729187
2025-02-11 09:40:00.018310546,34.468052,1.8040161
2025-02-11 09:49:59.981689453,34.916862,1.8634644
2025-02-11 10:00:00.000000000,35.46151,1.9580994
2025-02-11 10:10:00.018310546,34.59161,1.9807129
2025-02-11 10:19:59.981689453,29.332941,1.9764099
2025-02-11 10:30:00.000000000,40.141075,2.0882568
2025-02-11 10:40:00.018310546,41.18822,2.1473083
2025-02-11 10:49:59.981689453,37.376244,2.0950317
2025-02-11 11:00:00.000000000,40.90396,2.2627258
2025-02-11 11:10:00.018310546,40.778484,2.285431
2025-02-11 11:19:59.981689453,46.39088,2.3466187
2025-02-11 11:30:00.000000000,41.153778,2.3579407
2025-02-11 11:40:00.018310546,36.205162,2.2421265
2025-02-11 11:49:59.981689453,28.428595,2.2840881
2025-02-11 12:00:00.000000000,29.705154,2.3033752
2025-02-11 12:10:00.018310546,28.069286,2.4233704
2025-02-11 12:19:59.981689453,38.85662,2.5924988
2025-02-11 12:30:00.000000000,30.203033,2.590149
